Trade Date,Index Value,High,Low,Total Market Value,Dividend Market Value
2015-03-25,4329.29,4442.54,4329.29,4984549414026.0,76838442.0
2015-03-24,4430.99,4467.79,4430.97,5101640287722.0,0.0
2015-03-23,4445.54,4466.34,4445.52,5118403108179.0,0.0
2015-03-20,4458.54,4478.68,4456.41,5071271296715.0,0.0
2015-03-19,4426.82,4440.01,4419.84,5035199230589.0,0.0
2015-03-18,4422.5,4440.49,4344.49,5030282420082.0,96101696.0
2015-03-17,4375.63,4384.98,4349.69,4976963258857.0,0.0
2015-03-16,4370.47,4371.46,4327.27,4971097684397.0,0.0
2015-03-13,4314.9,4347.87,4289.3,4907892909486.0,0.0
2015-03-12,4336.23,4339.2,4300.87,4932151145239.0,91789161.0
2015-03-11,4305.38,4342.87,4304.28,4897066043292.0,354872982.0
2015-03-10,4329.08,4381.62,4329.08,4924023314062.0,0.0
2015-03-09,4412.99,4424.22,4391.62,5019461799102.0,444866261.0
2015-03-06,4399.23,4453.93,4389.82,5003813307052.0,0.0
2015-03-05,4452.06,4464.48,4433.94,5063898917545.0,49310450.0
2015-03-04,4445.36,4452.37,4421.0,5056281431824.0,55588369.0
2015-03-03,4458.78,4473.64,4433.51,5071543660117.0,0.0
2015-03-02,4483.05,4483.97,4450.86,5099150374696.0,698292397.0
2015-02-27,4440.67,4464.31,4435.66,5050950051397.0,0.0
2015-02-26,4462.27,4463.81,4430.79,5075518269577.0,66194644.0
2015-02-25,4440.59,4461.11,4429.9,5050857556577.0,209749362.0
2015-02-24,4451.03,4455.52,4428.82,5062730124739.0,149722752.0
2015-02-23,4449.49,4449.49,4430.86,5060980413915.0,0.0
2015-02-20,4443.05,4444.62,4397.62,5053658242144.0,0.0
2015-02-19,4411.86,4415.79,4388.44,5018181837450.0,21750219.0
2015-02-18,4390.91,4393.19,4374.23,4994350690932.0,0.0
2015-02-17,4385.34,4387.32,4370.63,4988015638031.0,2795265088.0
2015-02-13,4384.03,4384.03,4351.02,4986520829669.0,121839432.0
2015-02-12,4347.97,4347.97,4317.98,4945510111022.0,82238490.0
2015-02-11,4297.28,4305.35,4277.65,4887853597877.0,532772672.0
2015-02-10,4281.15,4286.43,4232.99,4871473149436.0,600929300.0
2015-02-09,4216.09,4235.24,4206.76,4797432496917.0,0.0
2015-02-06,4228.68,4271.28,4214.89,4811764520054.0,231576015.0
2015-02-05,4256.18,4258.0,4220.17,4843055907747.0,2828201156.0
2015-02-04,4221.2,4248.84,4198.74,4805438722982.0,1160400000.0
2015-02-03,4229.15,4229.15,4174.23,4814489375230.0,239456000.0
2015-02-02,4188.59,4189.09,4094.73,4768312043438.0,76692032.0
2015-01-30,4148.43,4210.85,4144.03,4722598362556.0,0.0
2015-01-29,4181.35,4189.54,4103.71,4760076025050.0,137874513.0
2015-01-28,4140.38,4235.15,4140.38,4713428968901.0,442145404.0
2015-01-27,4165.5,4209.41,4151.15,4742032656100.0,0.0
2015-01-26,4275.72,4282.48,4254.47,4867500601612.0,0.0
2015-01-23,4278.14,4292.88,4258.48,4870263465025.0,0.0
2015-01-22,4270.36,4274.15,4173.54,4861407192022.0,0.0
2015-01-21,4192.09,4211.28,4145.82,4772304775216.0,0.0
2015-01-20,4171.21,4181.34,4117.15,4748535904324.0,0.0
2015-01-16,4142.14,4143.53,4078.85,4715437641599.0,0.0
2015-01-15,4089.65,4169.44,4085.7,4655680569249.0,0.0
2015-01-14,4145.84,4165.0,4108.31,4719651226772.0,46767123.0
2015-01-13,4166.2,4252.7,4134.94,4742830412205.0,0.0
2015-01-12,4169.97,4223.88,4158.11,4747119862311.0,0.0
2015-01-09,4213.28,4253.97,4188.61,4796418985369.0,46577742.0
2015-01-08,4240.55,4247.93,4192.63,4827467535640.0,0.0
2015-01-07,4160.0,4169.97,4126.39,4735768909582.0,122810490.0
2015-01-06,4110.83,4176.26,4090.33,4679794205276.0,0.0
2015-01-05,4160.96,4210.96,4151.85,4736867322563.0,577541922.0
2015-01-02,4230.24,4276.71,4206.46,4815727507106.0,971581748.0
2014-12-31,4236.28,4307.01,4233.71,4822605697425.0,0.0
2014-12-30,4282.35,4309.13,4277.75,4875050810079.0,92892108.0
2014-12-29,4312.64,4321.2,4306.67,4909540591850.0,251988476.0
2014-12-26,4314.09,4322.45,4294.8,4911191811856.0,0.0
2014-12-24,4283.1,4298.87,4281.8,4875904798996.0,0.0
2014-12-23,4279.3,4309.03,4274.51,4871583623163.0,400629294.0
2014-12-22,4293.67,4295.27,4270.54,4887943742295.0,0.0
2014-12-19,4281.78,4300.4,4258.33,4775003773249.0,0.0
2014-12-18,4267.77,4267.77,4213.21,4759381717957.0,0.0
2014-12-17,4165.1,4175.97,4089.09,4644878647135.0,88101011.0
2014-12-16,4089.6,4190.42,4089.19,4561039520405.0,0.0
2014-12-15,4157.41,4236.06,4145.01,4636670467670.0,0.0
2014-12-12,4199.28,4254.43,4199.28,4683366938625.0,0.0
2014-12-11,4246.48,4296.81,4238.29,4735999243100.0,271158973.0
2014-12-10,4224.87,4297.0,4218.86,4711904066718.0,235646932.0
2014-12-09,4294.67,4297.73,4216.86,4789745352512.0,0.0
2014-12-08,4278.34,4320.08,4259.01,4771532873923.0,42318732.0
2014-12-05,4311.57,4324.42,4302.04,4808599453396.0,0.0
2014-12-04,4311.93,4327.55,4293.94,4808998604459.0,0.0
2014-12-03,4312.93,4319.02,4287.04,4810115653524.0,116258730.0
2014-12-02,4305.96,4312.92,4283.89,4802341506370.0,0.0
2014-12-01,4287.81,4332.55,4274.68,4782100061305.0,0.0
2014-11-28,4337.78,4347.09,4326.2,4837832931984.0,0.0
2014-11-26,4317.99,4319.41,4289.51,4815754307436.0,858652482.0
2014-11-25,4288.23,4302.44,4279.9,4785292970129.0,0.0
2014-11-24,4284.32,4285.0,4258.41,4780928545394.0,128382185.0
2014-11-21,4251.32,4285.27,4237.38,4744109820477.0,0.0
2014-11-20,4242.09,4245.17,4202.36,4733806408623.0,444290422.0
2014-11-19,4222.66,4235.84,4204.16,4712126196321.0,46062784.0
2014-11-18,4242.19,4248.19,4214.32,4733912773141.0,2945663959.0
2014-11-17,4213.79,4225.48,4194.18,4702224237034.0,0.0
2014-11-14,4224.99,4225.18,4198.59,4714719795387.0,0.0
2014-11-13,4213.49,4228.68,4194.33,4701885297383.0,104712325.0
2014-11-12,4195.4,4199.19,4173.02,4681704728403.0,298042143.0
2014-11-11,4187.16,4187.31,4165.25,4672512595743.0,0.0
2014-11-10,4175.95,4179.98,4151.48,4659995455357.0,703744410.0
2014-11-07,4160.5,4171.13,4139.46,4642763753757.0,152022516.0
2014-11-06,4164.08,4165.77,4133.98,4646855641669.0,3046392400.0
2014-11-05,4153.27,4179.93,4140.21,4634790091855.0,1113975000.0
2014-11-04,4156.23,4165.05,4126.72,4642013123689.0,0.0
2014-11-03,4169.28,4179.36,4156.78,4656595677438.0,77859734.0
2014-10-31,4158.21,4170.87,4143.2,4644227552756.0,0.0
2014-10-30,4100.64,4109.06,4064.45,4579924231801.0,205246429.0
2014-10-29,4090.55,4104.07,4062.49,4568661973845.0,362968897.0
2014-10-28,4106.63,4107.19,4062.21,4586612791756.0,0.0
2014-10-27,4046.02,4052.5,4019.23,4518918463656.0,0.0
2014-10-24,4042.02,4045.19,4003.43,4514452774325.0,0.0
2014-10-23,4012.27,4032.22,3984.15,4481226932187.0,0.0
2014-10-22,3949.59,3988.4,3947.98,4411622181294.0,74192517.0
2014-10-21,3971.39,3971.4,3908.83,4435978338385.0,0.0
2014-10-20,3870.08,3872.36,3804.97,4322811685012.0,0.0
2014-10-17,3815.47,3848.98,3791.16,4261816494959.0,0.0
2014-10-16,3765.28,3795.08,3704.82,4205755256140.0,0.0
2014-10-15,3785.97,3801.42,3700.22,4228869321508.0,326684046.0
2014-10-14,3810.45,3860.04,3801.16,4239748786322.0,0.0
2014-10-13,3808.0,3893.66,3807.89,4237015402882.0,0.0
2014-10-10,3870.85,3969.48,3870.85,4306956764964.0,0.0
2014-10-09,3969.32,4040.54,3965.37,4416516724160.0,0.0
2014-10-08,4041.12,4048.79,3938.16,4496407847442.0,123648971.0
2014-10-07,3958.59,4007.94,3958.44,4404575339254.0,0.0
2014-10-06,4016.27,4046.71,4004.21,4468750427552.0,0.0
2014-10-03,4027.31,4040.56,3995.81,4481035459133.0,0.0
2014-10-02,3985.87,3996.75,3934.94,4434926519484.0,0.0
2014-10-01,3984.74,4043.44,3972.9,4433675931268.0,134210086.0
2014-09-30,4049.44,4070.44,4031.7,4510570847364.0,973311037.0
2014-09-29,4047.18,4056.43,4008.58,4508043075884.0,483654699.0
2014-09-26,4053.72,4057.47,4015.02,4515331908179.0,252883257.0
2014-09-25,4007.82,4087.19,4007.63,4464207321453.0,0.0
2014-09-24,4094.31,4096.27,4041.72,4560548135780.0,120653565.0
2014-09-23,4051.57,4069.21,4043.26,4512941187003.0,0.0
2014-09-22,4061.23,4092.14,4044.99,4523702958224.0,0.0
2014-09-19,4100.09,4118.91,4084.45,4581961375936.0,0.0
2014-09-18,4103.08,4103.42,4080.82,4585302824555.0,0.0
2014-09-17,4073.57,4090.95,4048.58,4552318001256.0,79945711.0
2014-09-16,4067.27,4073.14,4009.98,4545285049426.0,0.0
2014-09-15,4029.89,4070.82,4018.3,4503503295859.0,0.0
2014-09-12,4069.23,4089.62,4057.53,4547474863157.0,0.0
2014-09-11,4092.65,4092.79,4060.92,4573639641001.0,218517321.0
2014-09-10,4094.97,4095.91,4054.61,4576236816331.0,231409071.0
2014-09-09,4061.88,4110.86,4053.11,4539257847621.0,0.0
2014-09-08,4095.46,4105.5,4076.63,4576789380136.0,178479714.0
2014-09-05,4089.92,4089.98,4051.75,4570591030484.0,0.0
2014-09-04,4066.13,4100.78,4056.53,4544008308239.0,0.0
2014-09-03,4070.96,4104.43,4063.49,4549401367180.0,210667208.0
2014-09-02,4095.81,4095.87,4078.19,4577174456531.0,0.0
2014-08-29,4082.56,4082.97,4062.18,4562366412054.0,708906883.0
2014-08-28,4066.27,4072.29,4054.61,4544166718116.0,0.0
2014-08-27,4073.18,4078.19,4064.06,4551881859604.0,91533560.0
2014-08-26,4071.67,4076.54,4062.73,4550197763734.0,0.0
2014-08-25,4067.48,4079.52,4058.6,4545510991763.0,253736239.0
2014-08-22,4052.75,4060.9,4040.22,4529056287985.0,0.0
2014-08-21,4047.03,4048.95,4035.75,4522657887660.0,0.0
2014-08-20,4040.7,4046.97,4032.2,4515593196926.0,0.0
2014-08-19,4040.13,4041.5,4024.17,4514950766545.0,2730530659.0
2014-08-18,4020.5,4022.48,4003.46,4493009806580.0,0.0
2014-08-15,3987.51,3997.08,3951.25,4456148210134.0,0.0
2014-08-14,3969.11,3969.24,3949.08,4435588426553.0,105072315.0
2014-08-13,3949.2,3949.69,3921.44,4413338211391.0,141903183.0
2014-08-12,3905.22,3916.73,3887.58,4364190973251.0,461783205.0
2014-08-11,3910.46,3921.19,3899.37,4370042897811.0,0.0
2014-08-08,3888.09,3890.63,3848.49,4345044618752.0,126571521.0
2014-08-07,3857.94,3895.74,3845.2,4311346940494.0,2890329643.0
2014-08-06,3874.27,3896.65,3849.45,4329594801714.0,140420447.0
2014-08-05,3874.94,3901.17,3858.65,4330348472340.0,1315778000.0
2014-08-04,3908.77,3922.25,3875.1,4368152574692.0,77806015.0
2014-08-01,3879.67,3908.21,3855.35,4335632447491.0,0.0
2014-07-31,3892.5,3948.9,3889.1,4349966186232.0,67863387.0
2014-07-30,3976.07,3989.0,3960.29,4443358398937.0,138220853.0
2014-07-29,3959.03,3983.42,3957.22,4424323526213.0,323805358.0
2014-07-28,3967.24,3977.0,3936.72,4433499148091.0,0.0
2014-07-25,3965.16,3970.44,3945.05,4431175218893.0,0.0
2014-07-24,3983.19,3997.5,3975.66,4451316825100.0,0.0
2014-07-23,3986.19,3990.64,3967.96,4454673893982.0,74159780.0
2014-07-22,3961.62,3966.1,3949.09,4427217813393.0,0.0
2014-07-21,3934.14,3941.93,3917.74,4396500552755.0,0.0
2014-07-18,3939.89,3942.15,3894.56,4402934316237.0,0.0
2014-07-17,3878.01,3933.88,3866.22,4333775094046.0,0.0
2014-07-16,3932.33,3947.49,3927.0,4394486319651.0,0.0
2014-07-15,3914.45,3940.55,3887.5,4374505568491.0,0.0
2014-07-14,3929.46,3937.73,3916.52,4391278615728.0,0.0
2014-07-11,3904.58,3905.4,3879.4,4363469691975.0,0.0
2014-07-10,3880.04,3895.72,3837.16,4336043861031.0,0.0
2014-07-09,3892.91,3896.38,3863.2,4350432821344.0,468690219.0
2014-07-08,3864.07,3906.22,3848.18,4318194470396.0,108598927.0
2014-07-07,3910.71,3923.92,3904.67,4370317995155.0,0.0
2014-07-03,3923.01,3923.15,3901.32,4384066331207.0,0.0
2014-07-02,3899.27,3904.35,3890.77,4357536724984.0,973311037.0
2014-07-01,3894.33,3902.93,3863.81,4352015212007.0,84792787.0
2014-06-30,3849.48,3860.65,3841.7,4301893006301.0,482916396.0
2014-06-27,3844.44,3844.89,3823.21,4296260428333.0,0.0
2014-06-26,3826.91,3827.7,3798.63,4276673987426.0,236805264.0
2014-06-25,3827.33,3831.85,3792.31,4277140517337.0,171621752.0
2014-06-24,3799.53,3837.17,3791.12,4246074556335.0,0.0
2014-06-23,3805.31,3806.19,3794.85,4252537204391.0,0.0
2014-06-20,3802.64,3807.92,3794.51,4245494828954.0,0.0
2014-06-19,3800.8,3811.24,3783.3,4243439470754.0,0.0
2014-06-18,3804.61,3807.49,3764.53,4247691668761.0,0.0
2014-06-17,3781.32,3790.92,3769.94,4221692785697.0,72413705.0
2014-06-16,3779.93,3789.93,3761.42,4220145893996.0,0.0
2014-06-13,3775.56,3784.84,3759.87,4215267280737.0,93672049.0
2014-06-12,3763.8,3794.99,3751.69,4202136863587.0,0.0
2014-06-11,3797.85,3803.95,3783.61,4240148783740.0,1018215373.0
2014-06-10,3800.86,3802.46,3786.56,4243509234719.0,0.0
2014-06-09,3795.74,3804.04,3783.9,4237797043115.0,0.0
2014-06-06,3794.57,3795.14,3782.12,4236487514708.0,146716224.0
2014-06-05,3776.95,3782.0,3735.19,4216815663472.0,0.0
2014-06-04,3743.59,3750.01,3715.24,4179574393456.0,53072270.0
2014-06-03,3730.07,3735.97,3715.46,4164476976479.0,0.0
2014-06-02,3732.96,3740.71,3707.89,4167703180501.0,710253569.0
2014-05-30,3736.82,3741.57,3716.09,4172012812924.0,0.0
2014-05-29,3735.72,3735.72,3717.65,4170785106904.0,64847682.0
2014-05-28,3712.26,3726.72,3708.65,4144592865015.0,224328566.0
2014-05-27,3723.06,3723.06,3691.09,4156654278564.0,111942013.0
2014-05-23,3677.33,3678.16,3646.23,4105597882208.0,0.0
2014-05-22,3650.86,3660.59,3633.85,4076043367050.0,0.0
2014-05-21,3635.61,3636.47,3605.51,4059019423457.0,188302026.0
2014-05-20,3600.31,3624.6,3585.88,4019600745043.0,242769549.0
2014-05-19,3615.62,3618.96,3572.28,4036693067650.0,0.0
2014-05-16,3587.2,3590.41,3545.63,4004965779145.0,0.0
2014-05-15,3565.17,3598.34,3542.63,3980375098510.0,175257811.0
2014-05-14,3593.25,3614.63,3585.68,4011720421633.0,219800074.0
2014-05-13,3611.13,3625.77,3605.78,4032884920225.0,2911272361.0
2014-05-12,3612.73,3613.37,3572.69,4034666340671.0,218752616.0
2014-05-09,3555.7,3556.35,3516.24,3970978861871.0,0.0
2014-05-08,3540.42,3583.64,3524.85,3953915143184.0,3109752771.0
2014-05-07,3546.47,3567.55,3506.35,3960676155655.0,0.0
2014-05-06,3556.51,3599.65,3556.1,3971883673841.0,196534000.0
2014-05-05,3605.09,3605.26,3556.4,4026141143682.0,1118700000.0
2014-05-02,3587.64,3611.56,3578.53,4006655077281.0,0.0
2014-05-01,3594.36,3613.03,3580.02,4014158270019.0,50739182.0
2014-04-30,3582.02,3585.5,3548.11,4000374163331.0,0.0
2014-04-29,3573.99,3579.03,3538.24,3991406588493.0,0.0
2014-04-28,3545.02,3570.11,3489.6,3959058654640.0,325264197.0
2014-04-25,3533.1,3573.95,3525.6,3945736030911.0,0.0
2014-04-24,3591.03,3613.2,3552.93,4010435138566.0,0.0
2014-04-23,3557.04,3588.04,3555.19,3972472465614.0,74193442.0
2014-04-22,3588.8,3596.92,3566.87,4007951559695.0,0.0
2014-04-21,3559.95,3559.95,3525.59,3975723824775.0,0.0
2014-04-17,3534.53,3551.02,3511.27,3947340558277.0,0.0
2014-04-16,3533.09,3533.09,3489.29,3945725315659.0,0.0
2014-04-15,3487.85,3505.67,3414.11,3895209222334.0,0.0
2014-04-14,3474.63,3493.17,3443.26,3880444908172.0,0.0
2014-04-11,3446.85,3502.33,3440.55,3849412150765.0,0.0
2014-04-10,3487.76,3599.64,3479.15,3895108960675.0,0.0
2014-04-09,3600.44,3602.35,3544.09,4020943495820.0,357699970.0
2014-04-08,3538.23,3543.98,3499.0,3951465299200.0,103520909.0
2014-04-07,3507.75,3551.21,3482.75,3917431561450.0,0.0
2014-04-04,3539.38,3663.78,3532.28,3952750568484.0,0.0
2014-04-03,3637.58,3675.7,3617.41,4062419982147.0,0.0
2014-04-02,3665.99,3676.36,3649.79,4094153317829.0,41661290.0
2014-04-01,3658.4,3659.16,3614.16,4085670723656.0,978743400.0
2014-03-31,3595.74,3618.42,3593.7,4015692509844.0,481345641.0
2014-03-28,3571.48,3609.08,3560.58,3988608741500.0,0.0
2014-03-27,3563.13,3594.08,3543.07,3979282823568.0,245530254.0
2014-03-26,3582.89,3654.69,3582.84,4001344552864.0,149319600.0
2014-03-25,3629.73,3659.59,3600.65,4053656606487.0,0.0
2014-03-24,3617.39,3665.58,3585.15,4039876171393.0,0.0
2014-03-21,3653.07,3717.36,3643.35,4082161341380.0,0.0
2014-03-20,3693.97,3705.31,3665.83,4127865884422.0,0.0
2014-03-19,3682.73,3709.01,3661.06,4115311459248.0,0.0
2014-03-18,3706.62,3708.26,3664.79,4142006556065.0,66823334.0
2014-03-17,3662.51,3678.32,3651.14,4092710739652.0,139086510.0
2014-03-14,3627.87,3656.94,3626.86,4054002361489.0,0.0
2014-03-13,3651.49,3720.61,3636.79,4080401820965.0,87849806.0
2014-03-12,3707.06,3707.19,3661.87,4142497135494.0,349544338.0
2014-03-11,3691.5,3725.71,3681.37,4125107241053.0,0.0
2014-03-10,3706.34,3709.78,3683.97,4141692852717.0,185410680.0
2014-03-07,3703.4,3737.36,3686.94,4138408513147.0,0.0
2014-03-06,3720.93,3738.32,3709.41,4157993393924.0,60969601.0
2014-03-05,3727.19,3732.98,3715.38,4164983094655.0,53072270.0
2014-03-04,3719.93,3723.0,3706.82,4156872642734.0,0.0
2014-03-03,3668.37,3678.38,3637.66,4108464500872.0,591302486.0
2014-02-28,3696.1,3722.38,3664.83,4139521408709.0,0.0
2014-02-27,3699.8,3704.65,3672.64,4143667291607.0,0.0
2014-02-26,3676.6,3702.09,3663.75,4117684732999.0,193531332.0
2014-02-25,3679.14,3697.6,3669.53,4120531750379.0,48325527.0
2014-02-24,3685.81,3701.27,3668.34,4128003530413.0,0.0
2014-02-21,3662.6,3687.16,3661.46,4119150813203.0,0.0
2014-02-20,3671.93,3676.89,3640.63,4129641131692.0,122551045.0
2014-02-19,3652.84,3679.69,3646.13,4108175885802.0,0.0
2014-02-18,3679.43,3685.18,3658.64,4138072962267.0,2652325426.0
2014-02-14,3663.88,3671.04,3643.79,4120584555152.0,120282649.0
2014-02-13,3659.56,3659.56,3600.86,4115731334662.0,74992238.0
2014-02-12,3627.36,3635.92,3618.06,4079512275323.0,331648136.0
2014-02-11,3621.72,3628.59,3585.08,4073170671354.0,586461110.0
2014-02-10,3582.11,3582.84,3557.78,4028624989879.0,0.0
2014-02-07,3561.91,3563.14,3508.83,4005902299435.0,0.0
2014-02-06,3497.6,3502.52,3465.42,3933574224377.0,2932611332.0
2014-02-05,3454.89,3469.35,3418.88,3885551217208.0,1118475000.0
2014-02-04,3470.2,3480.74,3449.19,3902768213788.0,263014398.0
2014-02-03,3440.5,3533.48,3433.64,3869364490894.0,0.0
2014-01-31,3521.92,3539.44,3488.04,3960933195559.0,0.0
2014-01-30,3532.41,3544.21,3508.0,3972727294525.0,178644221.0
2014-01-29,3467.82,3500.82,3461.64,3900086200618.0,402554451.0
2014-01-28,3505.72,3509.8,3483.71,3942707344482.0,0.0
2014-01-27,3509.02,3548.48,3482.89,3946423262840.0,0.0
2014-01-24,3541.48,3601.0,3541.38,3982929995236.0,0.0
2014-01-23,3613.76,3613.87,3588.83,4064213637999.0,0.0
2014-01-22,3627.72,3634.65,3615.48,4079919250905.0,0.0
2014-01-21,3617.7,3617.7,3586.05,4068653873480.0,0.0
2014-01-17,3591.25,3608.72,3580.39,4038898471807.0,0.0
2014-01-16,3611.29,3614.66,3599.87,4061437462854.0,0.0
2014-01-15,3609.84,3615.7,3592.62,4059810517891.0,81914334.0
2014-01-14,3580.65,3581.6,3525.47,4026977238655.0,0.0
2014-01-13,3512.8,3572.4,3499.37,3950670296372.0,0.0
2014-01-10,3565.08,3568.47,3536.45,4009472587631.0,0.0
2014-01-09,3552.58,3579.4,3541.81,3995407389112.0,0.0
2014-01-08,3567.54,3575.15,3551.12,4012232824747.0,54131488.0
2014-01-07,3557.85,3562.98,3535.5,4001344592181.0,51122733.0
2014-01-06,3526.96,3542.52,3512.45,3966597236688.0,0.0
2014-01-03,3538.73,3567.51,3537.61,3979837253889.0,0.0
2014-01-02,3563.57,3577.03,3553.65,4007768895001.0,908924976.0
2013-12-31,3592.0,3592.0,3575.25,4039742064827.0,0.0
2013-12-30,3570.08,3574.2,3559.37,4015094576039.0,416544184.0
2013-12-27,3574.02,3591.31,3571.05,4019524945922.0,245530254.0
2013-12-26,3584.58,3586.72,3572.1,4031397365458.0,0.0
2013-12-24,3572.8,3574.51,3564.59,4018147915541.0,462232448.0
2013-12-23,3569.4,3570.28,3552.29,4014324531207.0,0.0
2013-12-20,3531.19,3540.97,3502.29,3961787119278.0,0.0
2013-12-19,3498.63,3502.23,3483.03,3925253139706.0,0.0
2013-12-18,3509.63,3510.52,3422.86,3937595590746.0,61727921.0
2013-12-17,3469.32,3482.34,3461.07,3892690555429.0,0.0
2013-12-16,3475.79,3494.41,3470.11,3899956578003.0,0.0
2013-12-13,3456.4,3477.83,3449.74,3878196327241.0,55770361.0
2013-12-12,3460.29,3478.94,3457.96,3882561960294.0,87892826.0
2013-12-11,3468.99,3519.22,3464.4,3892326252105.0,359488457.0
2013-12-10,3514.2,3520.73,3507.42,3943053556228.0,0.0
2013-12-09,3516.17,3524.01,3511.28,3945261397558.0,37175191.0
2013-12-06,3504.26,3511.1,3485.74,3931893165307.0,0.0
2013-12-05,3477.73,3489.08,3468.84,3902124741707.0,0.0
2013-12-04,3483.01,3493.1,3453.22,3908047962359.0,105635530.0
2013-12-03,3479.34,3487.02,3465.35,3903929891156.0,0.0
2013-12-02,3481.15,3501.07,3476.68,3905966223982.0,0.0
2013-11-29,3487.82,3495.97,3481.31,3913449883769.0,0.0
2013-11-27,3470.48,3471.65,3451.96,3893989747013.0,662319642.0
2013-11-26,3445.76,3455.54,3422.47,3866261017006.0,25851453.0
